"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.45818266466497e-57,0.355527128084891,0.987,0.991,2.79825253349208e-53,"7","GADD45GIP1"
1.49263622407531e-57,0.618374031268003,0.838,0.791,2.86436891400052e-53,"7","CMTM6"
2.01453621060516e-57,1.01611037022407,0.59,0.443,3.8658949881513e-53,"7","CENPK"
2.27388189704426e-57,1.25266799396328,0.495,0.33,4.36357936042793e-53,"7","ISYNA1"
2.88603198124563e-57,0.786856993429476,0.761,0.666,5.53829537201037e-53,"7","ETS2"
3.26374654953222e-57,0.653521849766185,0.834,0.78,6.26312962855233e-53,"7","VDAC3"
4.11464951822857e-57,0.763643938225906,0.771,0.7,7.89601242548063e-53,"7","NDUFB6"
5.26688638682028e-57,0.464378980727881,0.955,0.94,1.01071549763081e-52,"7","PHPT1"
7.00317834657002e-57,0.507819356814503,0.916,0.892,1.34390992470679e-52,"7","SRSF1"
8.29789511068278e-57,0.876793258243261,0.64,0.508,1.59236607174002e-52,"7","SECISBP2"
1.79263648632818e-56,0.682162266257034,0.802,0.771,3.44006941726378e-52,"7","PIH1D1"
2.26610798133158e-56,1.05339659368191,0.547,0.391,4.34866121617531e-52,"7","BNIP3"
2.443531437136e-56,0.814915974106363,0.728,0.635,4.68913682786397e-52,"7","CXXC5"
5.92973644036709e-56,1.23760265122681,0.45,0.278,1.13791642290644e-51,"7","WDR76"
6.12304928060263e-56,0.433435622929863,0.992,0.989,1.17501315694764e-51,"7","NCL"
6.20562265125498e-56,0.87342117035346,0.674,0.578,1.19085898677583e-51,"7","HAUS1"
7.562109174307e-56,1.01565481704914,0.603,0.461,1.45116875054951e-51,"7","MESP1"
1.06984752336586e-55,0.889825714146996,0.666,0.565,2.05303739733908e-51,"7","CSTF3"
1.20921768326728e-55,0.585334088297415,0.87,0.845,2.32048873418991e-51,"7","UQCRC2"
1.66218237539836e-55,1.06862414888034,0.549,0.403,3.18972797838945e-51,"7","RRM1"
1.8549147738695e-55,0.77541399241568,0.71,0.616,3.55958145105557e-51,"7","RPA2"
2.51068338500934e-55,0.695665031032036,0.758,0.691,4.81800141583292e-51,"7","UBE2A"
2.58299853643517e-55,0.359213976883091,0.981,0.984,4.95677419141909e-51,"7","TPM3"
3.2664689778538e-55,1.15310460507564,0.518,0.351,6.26835396850145e-51,"7","MCM4"
3.97243675353571e-55,0.483717933928397,0.958,0.962,7.62310613003503e-51,"7","TUFM"
4.3466287876397e-55,0.300109867439188,0.997,0.999,8.34118064348059e-51,"7","UBL5"
4.98427494832561e-55,0.703768487711771,0.782,0.71,9.56482362583684e-51,"7","DNAJB6"
5.18126178191059e-55,0.377399320967917,0.978,0.982,9.94284135948643e-51,"7","TBCA"
6.04210727316471e-55,0.615106189700532,0.819,0.796,1.15948038572031e-50,"7","THRAP3"
6.28966850255473e-55,1.11842964586298,0.545,0.387,1.20698738564025e-50,"7","OCIAD2"
7.18479362091025e-55,0.415773533944233,1,1,1.37876189585268e-50,"7","MIF"
8.59118928190377e-55,0.672038923215762,0.823,0.768,1.64864922319733e-50,"7","NASP"
1.58837831248329e-54,0.87429386077142,0.688,0.581,3.04809798165544e-50,"7","CDCA5"
1.75328455463261e-54,0.462823652450564,0.992,0.974,3.36455306033999e-50,"7","GYPC"
2.73025550900138e-54,1.3701892142647,0.399,0.238,5.23936032177365e-50,"7","RFC4"
5.3856821769254e-54,1.6469434357307,0.291,0.142,1.03351240975198e-49,"7","GSTM5"
6.7119186991084e-54,0.821568975999019,0.697,0.603,1.2880171983589e-49,"7","WRB"
6.94291732390138e-54,0.447121828723503,0.95,0.936,1.33234583445667e-49,"7","UBE2L3"
9.91401805714866e-54,0.789273560779279,0.689,0.594,1.90250006516683e-49,"7","ATXN2L"
1.52329563180859e-53,0.556251442588707,0.876,0.849,2.92320431744069e-49,"7","PSMB6"
1.69991846576856e-53,0.579076618925391,0.842,0.799,3.26214353580987e-49,"7","DTYMK"
1.95156355618196e-53,0.546184078316049,0.879,0.86,3.74505046431319e-49,"7","RGS10"
2.07381815292225e-53,0.490830085819614,0.933,0.925,3.9796570354578e-49,"7","SON"
2.11022108893418e-53,0.66730356832664,0.792,0.731,4.04951426966469e-49,"7","MED30"
3.41826465980678e-53,0.42591984608729,0.947,0.947,6.55964988216921e-49,"7","RTF1"
4.44735401900079e-53,0.768571272347544,0.737,0.644,8.53447236246252e-49,"7","OSGEP"
4.60184845604004e-53,0.816786455042993,0.708,0.621,8.83094718714084e-49,"7","EIF2S1"
6.79445417063488e-53,1.64151063031849,0.256,0.116,1.30385575534483e-48,"7","E2F2"
7.8088667984755e-53,0.537854196928785,0.881,0.864,1.49852153862745e-48,"7","NOL7"
9.80819212007923e-53,0.554935720384374,0.899,0.872,1.8821920678432e-48,"7","TMEM59"
1.00749011317349e-52,0.487002050501762,0.927,0.911,1.93337352717993e-48,"7","PFDN2"
1.01944912298248e-52,1.28956029626635,0.46,0.301,1.95632286700338e-48,"7","MSMO1"
1.486580626592e-52,0.419458138644265,0.942,0.944,2.85274822243005e-48,"7","MRPL11"
1.64636260107946e-52,0.788532627397504,0.759,0.678,3.15936983147149e-48,"7","ATF7IP2"
2.33780678641322e-52,1.15155394474594,0.511,0.362,4.48625122312698e-48,"7","CNP"
2.42613749233086e-52,0.741109274041802,0.732,0.664,4.65575784778293e-48,"7","ECH1"
3.68989796179369e-52,1.04041429659775,0.551,0.405,7.08091418868208e-48,"7","RFC3"
4.07172291826261e-52,0.371881470438497,0.992,0.987,7.81363628014594e-48,"7","PPDPF"
5.06700828452118e-52,0.54212334364161,0.906,0.886,9.72358889799615e-48,"7","TOMM40"
5.75796363978024e-52,0.629487698964726,0.793,0.748,1.10495322247383e-47,"7","RP11-1094M14.11"
6.84004426164058e-52,0.559428839187466,0.859,0.804,1.31260449380883e-47,"7","MAD2L1"
7.24560288142375e-52,0.460858466482868,0.936,0.928,1.39043119294522e-47,"7","RBMX"
9.48455769206229e-52,0.498460001501817,0.911,0.901,1.82008662110675e-47,"7","BAX"
9.97581082627493e-52,0.400799035536671,0.967,0.963,1.91435809756216e-47,"7","BANF1"
1.32059636912569e-51,0.902791665112155,0.631,0.502,2.5342244323522e-47,"7","CARHSP1"
1.3913229794575e-51,0.534174917343119,0.889,0.868,2.66994879757894e-47,"7","SSRP1"
1.70942457656392e-51,0.416614185314329,0.946,0.948,3.28038576242616e-47,"7","MRPL34"
1.94806336207532e-51,0.390361041204923,0.986,0.976,3.73833359182254e-47,"7","HMGN3"
2.65846590910816e-51,0.547119625104046,0.889,0.87,5.10159607957857e-47,"7","GDE1"
3.33922955964028e-51,0.428564183404931,0.934,0.93,6.40798152494969e-47,"7","ATP6V0E1"
4.26328322993907e-51,1.29207789261581,0.436,0.28,8.18124051825308e-47,"7","TMEM98"
6.07177930549996e-51,0.795920501858611,0.685,0.596,1.16517444872544e-46,"7","C1orf35"
7.16984333037672e-51,0.605964314601796,0.868,0.84,1.37589293509929e-46,"7","ARGLU1"
7.98550006036963e-51,0.461070672748821,0.924,0.912,1.53241746158493e-46,"7","NUCB2"
8.50678310970395e-51,0.434958810554775,0.951,0.944,1.63245167875219e-46,"7","PPP1CA"
8.69723179271758e-51,0.676899183385534,0.786,0.733,1.6689987810225e-46,"7","CBR1"
1.02904304620009e-50,0.444844438755752,0.917,0.91,1.97473360565797e-46,"7","IMP3"
1.77481920539188e-50,0.451172394897249,0.933,0.928,3.40587805514701e-46,"7","ROMO1"
2.33307468811832e-50,0.327297735138546,0.988,0.99,4.47717032649906e-46,"7","TMED2"
2.88051289893378e-50,0.670428698015822,0.812,0.75,5.52770425305392e-46,"7","DCK"
4.42642869000621e-50,0.581137492619529,0.819,0.774,8.49431665612193e-46,"7","MRPL27"
4.93157163185922e-50,0.781419744173637,0.696,0.605,9.46368596153785e-46,"7","ENOPH1"
4.9909153955978e-50,0.51592715001723,0.883,0.856,9.57756664415219e-46,"7","MRPL55"
6.04306367521595e-50,0.543721540697944,0.858,0.812,1.15966391927394e-45,"7","RNPS1"
8.23598870547651e-50,0.516013502333174,0.856,0.831,1.58048623258094e-45,"7","MESDC2"
8.35050747083646e-50,0.603229486829795,0.828,0.794,1.60246238365352e-45,"7","TBCB"
1.03307478793636e-49,0.31046879169269,0.979,0.984,1.98247051804988e-45,"7","AURKAIP1"
1.21619585243212e-49,0.26920645356138,0.998,0.997,2.33387984081725e-45,"7","ANP32B"
1.69752312675476e-49,1.00234456433583,0.556,0.416,3.25754688024238e-45,"7","HACD1"
2.64658931458662e-49,0.448712019872612,0.956,0.878,5.07880489469173e-45,"7","HIST1H4C"
3.92139765690653e-49,0.5268981463692,0.866,0.859,7.52516210360363e-45,"7","AUP1"
4.2872947717e-49,0.606714982285983,0.818,0.777,8.22731866689231e-45,"7","OLA1"
4.58033548838441e-49,1.01645359301731,0.58,0.443,8.78966380220969e-45,"7","PHGDH"
6.72935177590958e-49,0.485177462992897,0.905,0.882,1.29136260579705e-44,"7","LSM6"
7.29412759914382e-49,0.724793234287966,0.751,0.696,1.3997430862757e-44,"7","SCAMP2"
7.43995271405767e-49,0.623010986256451,0.8,0.753,1.42772692582767e-44,"7","RAB8A"
8.00083424842109e-49,1.24231234058905,0.432,0.277,1.53536009227201e-44,"7","RAD51"
1.00274484129139e-48,1.38374711718631,0.344,0.191,1.92426735043817e-44,"7","SCD"
1.02386531318039e-48,0.395101951603708,0.945,0.943,1.96479753599317e-44,"7","MYEOV2"
1.2895905177546e-48,0.381417853173922,0.957,0.953,2.47472420357107e-44,"7","RAC1"
1.41766034427103e-48,0.634737075850107,0.791,0.75,2.72049020065611e-44,"7","SPTSSA"
1.50272392964216e-48,0.537373865347209,0.873,0.86,2.88372722098331e-44,"7","THUMPD3-AS1"
2.44500829059324e-48,0.700811690289327,0.728,0.651,4.69197090964843e-44,"7","TEX264"
3.14422212054164e-48,1.0380105304141,0.497,0.348,6.03376224931941e-44,"7","MCM10"
5.17370029837363e-48,0.752788951780317,0.724,0.644,9.928330872579e-44,"7","TSPAN3"
5.94686894341421e-48,0.685397583415781,0.767,0.705,1.14120415024119e-43,"7","AES"
1.32676725650232e-47,1.24528098299989,0.448,0.297,2.54606636522796e-43,"7","HMGCS1"
1.62414872122157e-47,0.950775931767926,0.616,0.492,3.11674139602419e-43,"7","PHACTR1"
1.63102619250732e-47,0.363504605757699,0.969,0.973,3.12993926342154e-43,"7","NDUFS6"
1.68055516233997e-47,1.47854690598322,0.343,0.195,3.2249853565304e-43,"7","FHL1"
1.70006342923759e-47,0.562332384392215,0.842,0.829,3.26242172070693e-43,"7","TPR"
1.85766921889202e-47,0.712408760279742,0.756,0.692,3.56486723105378e-43,"7","MRPL16"
2.29817719276521e-47,0.359939233189847,0.977,0.981,4.41020203291645e-43,"7","ARPC3"
2.31363335996726e-47,0.59639926247363,0.837,0.792,4.43986241777717e-43,"7","FOPNL"
2.91653896242538e-47,0.378798133663949,0.963,0.954,5.5968382688943e-43,"7","C1orf43"
2.9378649909809e-47,0.840608119969987,0.666,0.574,5.63776291769234e-43,"7","ITGB3BP"
2.97765347532246e-47,0.36042994733106,0.969,0.973,5.71411701914381e-43,"7","DRAP1"
3.0621204498608e-47,0.424485369946991,0.921,0.922,5.87620914328287e-43,"7","RBM8A"
5.21631768654525e-47,0.379858595053527,0.979,0.979,1.00101136404803e-42,"7","SLIRP"
5.88673635714138e-47,0.931065312107675,0.585,0.472,1.12966470693543e-42,"7","HADH"
8.52507228077508e-47,0.908746147485872,0.593,0.463,1.63596137068074e-42,"7","BRCA1"
8.95695903335789e-47,0.657708579108509,0.763,0.721,1.71884043850138e-42,"7","MTCH1"
9.27214137460084e-47,0.565411068423559,0.851,0.821,1.7793239297859e-42,"7","SF1"
1.01458912880145e-46,0.715393569832826,0.726,0.643,1.94699653816998e-42,"7","SLC25A1"
1.09451714718289e-46,0.805529844511822,0.669,0.581,2.10037840544397e-42,"7","WDR18"
1.14049719304555e-46,1.15787241834491,0.463,0.318,2.18861411345442e-42,"7","EIF2AK2"
1.70594592432797e-46,0.349763830331578,0.984,0.986,3.27371022878537e-42,"7","ODC1"
2.4175199630638e-46,0.260224467843535,0.992,0.997,4.63922080911944e-42,"7","SNRPD2"
2.99287946708572e-46,0.730676432148352,0.71,0.637,5.7433356973375e-42,"7","ATP1B3"
3.00650376330877e-46,1.33661132123447,0.376,0.23,5.76948072178953e-42,"7","RAD54L"
3.8150195413994e-46,0.972423392727286,0.54,0.394,7.32102249994544e-42,"7","FAM111A"
4.45753597871318e-46,0.578356832476742,0.844,0.809,8.5540115431506e-42,"7","PSME2"
4.71522158067772e-46,0.561958806045986,0.846,0.826,9.04851021332054e-42,"7","PAIP2"
7.46554431438332e-46,0.314782627074793,0.989,0.985,1.43263795393016e-41,"7","SNX3"
8.66469021395599e-46,0.803952133958313,0.67,0.577,1.66275405205815e-41,"7","TSEN15"
8.95305151944054e-46,0.317488640136515,0.958,0.969,1.71809058658064e-41,"7","TCEB2"
1.00439333174881e-45,0.421983515374782,0.915,0.905,1.92743080362597e-41,"7","C19orf60"
1.24581469064651e-45,0.786858674523993,0.746,0.658,2.39071839135066e-41,"7","CD52"
1.29313597581251e-45,0.471973288540438,0.856,0.853,2.48152793758421e-41,"7","ATP6V1F"
1.37900439415377e-45,0.291723874029943,0.998,0.996,2.64630943238109e-41,"7","ATP5I"
1.50815258787061e-45,0.352199095808124,0.951,0.957,2.89414481612369e-41,"7","UQCRFS1"
1.64616750152262e-45,0.524052968821886,0.85,0.818,3.1589954354219e-41,"7","VPS29"
1.72475852223965e-45,0.536630870829214,0.827,0.811,3.30981160417789e-41,"7","ZCRB1"
1.74154253693186e-45,0.58150069579424,0.818,0.771,3.34202012837223e-41,"7","REXO2"
1.79725851512119e-45,0.544189781335121,0.857,0.834,3.44893909051756e-41,"7","DDX18"
2.18382549083599e-45,0.459786338162839,0.889,0.877,4.19076111691427e-41,"7","SCAND1"
2.65706568892357e-45,0.626030269981012,0.8,0.742,5.09890905704433e-41,"7","GCSH"
3.43065480205477e-45,0.946670171622321,0.548,0.42,6.58342656514311e-41,"7","NAE1"
3.92983106989256e-45,0.295273949712456,0.982,0.988,7.54134582312382e-41,"7","NDUFS5"
5.49937530011733e-45,0.545496470163135,0.871,0.838,1.05533012009252e-40,"7","DKC1"
5.87998685304275e-45,0.542280125021173,0.866,0.834,1.1283694770989e-40,"7","MRPS26"
6.42885282172698e-45,0.438341323531607,0.916,0.91,1.23369685648941e-40,"7","ST13"
7.11350087951874e-45,0.608275308697592,0.794,0.75,1.36508081877965e-40,"7","SUPT16H"
7.52217599065377e-45,0.445385330927258,0.933,0.931,1.44350557260646e-40,"7","TMEM219"
8.58988139062801e-45,0.943804406261972,0.565,0.44,1.64839823886151e-40,"7","FAM69B"
1.22054665942313e-44,0.932260691790511,0.557,0.435,2.34222903943298e-40,"7","BNIP3L"
1.4387828482736e-44,0.299657611089157,0.982,0.989,2.76102428583703e-40,"7","GUK1"
1.46352636672985e-44,0.800583741216526,0.674,0.589,2.80850709775458e-40,"7","JAK1"
1.64865834439073e-44,0.72350145884147,0.711,0.64,3.16377536288581e-40,"7","TCEA2"
1.66435023417154e-44,0.917629298370809,0.572,0.467,3.19388809937519e-40,"7","ACOT7"
2.43798038619387e-44,0.603843371959939,0.784,0.739,4.67848436110604e-40,"7","SLC39A1"
3.0049969110568e-44,0.50194201857196,0.888,0.883,5.76658907231801e-40,"7","FAM136A"
3.61090991879684e-44,0.665121288278129,0.763,0.705,6.92933613417114e-40,"7","IQGAP2"
5.3870339819461e-44,1.10279527657423,0.457,0.316,1.03377182113546e-39,"7","C4orf27"
6.82923011497568e-44,0.631033255960695,0.76,0.701,1.31052925906383e-39,"7","SUZ12"
7.9395315112874e-44,1.04143156041462,0.51,0.379,1.52359609701605e-39,"7","HAT1"
8.25699655744832e-44,1.1885252212799,0.389,0.239,1.58451763937433e-39,"7","C1orf21"
1.18160353228768e-43,0.786970850513958,0.651,0.559,2.26749717846005e-39,"7","ETFA"
1.22924771538474e-43,0.385110764592813,0.942,0.941,2.35892636582332e-39,"7","GLRX5"
1.73762411306237e-43,0.438649060800999,0.921,0.912,3.33450067296668e-39,"7","CBX3"
2.07554599419592e-43,0.566259334171279,0.816,0.779,3.98297276286197e-39,"7","LSM14A"
2.13456245298553e-43,1.08960023521487,0.48,0.339,4.09622534727924e-39,"7","ATP2A1-AS1"
2.25268678714543e-43,0.446247624640838,0.951,0.945,4.32290594453208e-39,"7","SPN"
2.41976380753646e-43,0.631186752230963,0.74,0.68,4.64352674666248e-39,"7","RAP1A"
2.56415429238707e-43,0.302124593432044,0.99,0.996,4.92061208709079e-39,"7","UBB"
2.64150303470397e-43,0.833303349156217,0.617,0.524,5.06904432359692e-39,"7","KEAP1"
2.66065935073889e-43,0.377914678662618,0.957,0.955,5.10580529406792e-39,"7","TCEA1"
2.91079407056172e-43,0.711411102870637,0.714,0.652,5.58581382140793e-39,"7","PSMD11"
3.40017642123128e-43,0.453799406706182,0.908,0.905,6.52493855234283e-39,"7","NDUFA3"
3.79193762828135e-43,0.518181377292123,0.83,0.823,7.27672830867192e-39,"7","PCMT1"
4.70024219286752e-43,0.638933718049446,0.762,0.701,9.01976476811277e-39,"7","DDAH2"
6.28141189634649e-43,0.3574060038505,0.948,0.957,1.20540294290889e-38,"7","PPP4C"
6.47028922579768e-43,0.399962583431066,0.915,0.906,1.24164850243057e-38,"7","SPCS2"
6.79629510059779e-43,0.481697009740337,0.915,0.921,1.30420902980472e-38,"7","PSMB3"
7.20793633357965e-43,0.673001675413791,0.711,0.632,1.38320298241393e-38,"7","SNRNP40"
8.18060694630297e-43,0.738929923834734,0.688,0.604,1.56985847299554e-38,"7","MAGOHB"
9.9508778934684e-43,1.10838514621518,0.483,0.352,1.90957346775659e-38,"7","RBFA"
1.09745075304379e-42,0.680554320587196,0.694,0.623,2.10600799509104e-38,"7","AK3"
1.18027464900007e-42,0.593306600497025,0.785,0.731,2.26494705143114e-38,"7","WHSC1L1"
1.22763503334445e-42,0.562165428308697,0.825,0.787,2.355831628988e-38,"7","DGUOK"
1.60280569179213e-42,0.901064976538539,0.543,0.401,3.0757841225491e-38,"7","MLLT11"
1.65126638569271e-42,1.09856896245055,0.468,0.327,3.16878019414432e-38,"7","DSCC1"
1.76043612820456e-42,0.653363645843068,0.737,0.667,3.37827693002455e-38,"7","TPGS2"
1.84147923763779e-42,0.548137921351955,0.808,0.757,3.53379865702691e-38,"7","FAM212A"
1.85019966438838e-42,0.971227100762422,0.549,0.432,3.55053315596129e-38,"7","PLA2G12A"
1.8598330131397e-42,0.449278362982987,0.914,0.916,3.56901955221509e-38,"7","CAPZB"
1.87347933794418e-42,0.991253219107334,0.545,0.426,3.59520684951489e-38,"7","CCDC34"
2.78941130209546e-42,1.07230702525421,0.494,0.356,5.35288028872119e-38,"7","CACNA1C-AS2"
3.39744168711114e-42,0.903793777017845,0.564,0.438,6.51969059756628e-38,"7","TMEM38B"
3.6078360985187e-42,0.797578467201396,0.65,0.556,6.92343747305738e-38,"7","PPIF"
3.62172496851459e-42,1.31117531877188,0.359,0.217,6.9500902145795e-38,"7","CRHBP"
4.45714016568849e-42,0.472550812640698,0.883,0.879,8.55325197795621e-38,"7","PPM1G"
4.59239708188146e-42,0.989399824636366,0.515,0.384,8.81281000013052e-38,"7","SLC20A1"
5.70732151545557e-42,0.955197949209197,0.534,0.408,1.09523499881592e-37,"7","DPYSL2"
6.12730984278715e-42,0.95272130765025,0.485,0.343,1.17583075883085e-37,"7","POLD3"
8.40479918588912e-42,0.848387396262959,0.628,0.523,1.61288096377212e-37,"7","CCDC28B"
9.10706043228242e-42,0.565532049595256,0.82,0.779,1.747644896955e-37,"7","PSMD14"
1.63985607574383e-41,0.501254403367708,0.817,0.816,3.14688380935241e-37,"7","RER1"
1.88206520682721e-41,0.579336111445913,0.774,0.742,3.61168313190141e-37,"7","MRPL9"
2.5028919626861e-41,0.869843831266725,0.603,0.5,4.80304967639463e-37,"7","ZNF672"
2.51231117329935e-41,0.345906899258166,0.969,0.972,4.82112514156145e-37,"7","COX7B"
2.64916818763779e-41,0.537690364140378,0.835,0.806,5.08375375207691e-37,"7","MAD2L2"
3.06959640037702e-41,0.605881641902859,0.779,0.734,5.8905554923235e-37,"7","MMADHC"
3.38379251220512e-41,0.45571190526378,0.901,0.879,6.49349783092163e-37,"7","EI24"
3.53315983950722e-41,0.590009262417154,0.779,0.754,6.78013373201436e-37,"7","MGST3"
3.61544623667411e-41,0.705032615967792,0.651,0.56,6.93804132817762e-37,"7","IMMP1L"
6.01697352942266e-41,0.955486173862739,0.565,0.457,1.15465722029621e-36,"7","ACAA2"
6.67177439531564e-41,0.578362039353223,0.79,0.733,1.28031350646107e-36,"7","ADIPOR1"
7.32824765891892e-41,0.479963075082349,0.851,0.836,1.40629072574654e-36,"7","DNAJC8"
7.66620434552369e-41,0.644627547812059,0.725,0.672,1.471144613906e-36,"7","MTF2"
7.96372080276863e-41,0.259681702158701,0.997,0.998,1.5282380220513e-36,"7","MT-ND1"
9.18619530654716e-41,1.17931440583087,0.396,0.257,1.7628308793264e-36,"7","GNB5"
9.29516893188659e-41,0.520016297811009,0.826,0.733,1.78374291802904e-36,"7","BEX4"
9.51677461631157e-41,0.593706987134824,0.747,0.703,1.82626904887019e-36,"7","POP7"
9.56000207380059e-41,0.626989184060656,0.74,0.709,1.83456439796233e-36,"7","COPS3"
9.65268949348557e-41,0.556102188303447,0.831,0.8,1.85235111379988e-36,"7","DPP7"
9.94737466362558e-41,1.23766956309379,0.359,0.219,1.90890119794975e-36,"7","THEM6"
1.0286764010309e-40,0.476551482897415,0.841,0.823,1.97403001357829e-36,"7","DPM3"
1.04191786419438e-40,0.430106392166271,0.89,0.882,1.99944038138902e-36,"7","ARF6"
1.32599032497497e-40,0.940667680682979,0.462,0.308,2.54457543362696e-36,"7","RAB27B"
1.64509583542937e-40,0.485355470179625,0.83,0.81,3.15693890818897e-36,"7","MRPL21"
1.76012641988182e-40,0.382131206081999,0.995,0.977,3.3776825997532e-36,"7","HLA-DRA"
1.90528275630832e-40,0.476654051748426,0.849,0.83,3.65623760935566e-36,"7","KRAS"
2.02308373753323e-40,1.10153887694342,0.441,0.303,3.88229769232626e-36,"7","LKAAEAR1"
2.07336246349447e-40,0.271949964656326,0.985,0.99,3.97878256744588e-36,"7","PARK7"
2.59710715672249e-40,0.487933185850768,0.876,0.889,4.98384863375045e-36,"7","PTPN7"
3.26279432056876e-40,0.657978134744875,0.744,0.682,6.26130230117145e-36,"7","PHF20"
3.5891625095235e-40,0.719326909426701,0.671,0.604,6.88760285577559e-36,"7","CHCHD3"
3.69578548059275e-40,0.541258926073786,0.806,0.787,7.09221233725748e-36,"7","CWC15"
5.39735502552594e-40,0.313060855434125,0.968,0.98,1.03575242939843e-35,"7","NDUFA4"
5.63821467648693e-40,0.407160486903429,0.942,0.906,1.08197339641784e-35,"7","HHEX"
5.76553338129849e-40,0.259445321890235,0.998,0.995,1.10640585587118e-35,"7","CCNI"
6.05110660865892e-40,0.476834680847158,0.868,0.857,1.16120735820165e-35,"7","SNRPC"
7.06174914236969e-40,0.63573881051272,0.753,0.699,1.35514966042074e-35,"7","SCOC"
7.53948756359078e-40,0.40467529217299,0.933,0.941,1.44682766345307e-35,"7","HNRNPK"
7.84546842154319e-40,0.636912914215011,0.749,0.695,1.50554539009414e-35,"7","TCEAL4"
8.15995812912552e-40,0.994427763873759,0.514,0.379,1.56589596497919e-35,"7","MCM5"
